accuracy,precision_pos,recall_pos,f1_pos,precision_neg,recall_neg,f1_neg,precision_macro,recall_macro,f1_macro,auroc,avg_precision,auroc_macro,avg_precision_macro,tp,fp,tn,fn,epoch,train_loss,val_loss
0.9786989349467473,0.9557270972868657,0.9957421643997635,0.9753243744207599,0.9967828418230563,0.9662162162162162,0.9812615465822117,0.9762549695549609,0.9809791903079899,0.9782929605014858,0.999219073051125,0.9989478462793544,0.999219073051125,0.9991919225151346,8419,390,11154,36,90,0.0635863924970534,0.05326372510943599
0.9778488924446223,0.9544010889292196,0.9951507983441751,0.974350066585606,0.9963337208262542,0.9651767151767152,0.9805077660931931,0.9753674048777369,0.9801637567604451,0.9774289163393995,0.9990371757373531,0.998694424470732,0.9990371757373531,0.9990019282588976,8414,402,11142,41,91,0.06535037198211996,0.05703751219545081
0.9776488824441222,0.9535568645219755,0.9956238911886458,0.9741364346467627,0.9966878524751589,0.9644837144837145,0.9803213735417126,0.9751223584985672,0.9800538028361802,0.9772289040942377,0.9991413205044193,0.9988472856802451,0.9991413205044193,0.9991128026957041,8418,410,11134,37,92,0.06482510066210805,0.05631696312998649
0.9783489174458723,0.9546588075266379,0.9960969840331165,0.9749377785495167,0.9970475082759238,0.9653499653499653,0.9809427401962941,0.9758531579012808,0.980723474691541,0.9779402593729054,0.999167733215634,0.998877974932759,0.9991677332156339,0.9991386247533607,8422,400,11144,33,93,0.06502082302531116,0.05602915131128831
0.9782989149457473,0.9569328927879686,0.9933767001774099,0.9748142989786444,0.9950098021743005,0.9672557172557172,0.9809364842308705,0.9759713474811345,0.9803162087165636,0.9778753916047574,0.9990579432182034,0.9987328705980394,0.9990579432182034,0.9990262309228497,8399,378,11166,56,94,0.0633245679581565,0.054323143516794334
0.9779488974448722,0.9537938844847113,0.9960969840331165,0.9744865490309517,0.9970453934998657,0.9646569646569647,0.980583806630564,0.9754196389922885,0.9803769743450406,0.9775351778307578,0.9992353325440256,0.9989737935352772,0.9992353325440256,0.9992097781503454,8422,408,11136,33,95,0.06260333651174683,0.054422094100207326
0.9773988699434972,0.9531196919941116,0.9955056179775281,0.9738516718731922,0.9965974212034384,0.9641372141372141,0.9800986262768581,0.9748585565987751,0.979821416057371,0.9769751490750251,0.9991566374180212,0.9988655774610989,0.9991566374180212,0.9991280676279527,8417,414,11130,38,96,0.06378649972793203,0.056305542710341626
0.9783989199459973,0.9551798479518893,0.9956238911886458,0.9749826268241835,0.9966922939388522,0.9657830907830908,0.9809942806863177,0.9759360709453707,0.9807034909858683,0.9779884537552506,0.9991960413308728,0.998918950583998,0.9991960413308728,0.999168696488606,8418,395,11149,37,97,0.06290299390804377,0.05564272471520742
0.9782989149457473,0.9552730162333977,0.9952690715552928,0.9748609823911029,0.9964253798033958,0.9658697158697158,0.98090965074338,0.9758491980183968,0.9805693937125043,0.9778853165672414,0.9991446707591002,0.9988443592824323,0.9991446707591001,0.9991142721038881,8415,394,11150,40,98,0.06325928652513765,0.054978141246566525
0.9779488974448722,0.9534857401539159,0.9964518036664696,0.9744954022323752,0.9973125503896801,0.9643970893970893,0.9805786761791518,0.975399145271798,0.9804244465317795,0.9775370392057635,0.9991092318265589,0.9987918503028888,0.9991092318265589,0.9990763098858183,8425,411,11133,30,99,0.06270138009292171,0.05719284859765784
0.9789989499474974,0.9566897806070251,0.9953873447664104,0.9756549965221424,0.9965184788430638,0.966995841995842,0.9815352149828541,0.9766041297250445,0.9811915933811262,0.9785951057524982,0.9992293184782837,0.9989627734259585,0.9992293184782837,0.9992027562705222,8416,381,11163,39,100,0.0630664540490666,0.052955599946614175
